                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.0626,                0.67588,                0.91033,                0.63839,                0.61198,                0.60463,                 0.3081,                 1.6169,                   1.06,                 1.1005,              0.0014855,              0.0014855,              0.0014855
                     13,                 1.0281,                 0.6571,                0.90057,                0.75159,                0.63418,                0.63745,                0.35074,                 1.5166,                 1.0957,                 1.0552,               0.001469,               0.001469,               0.001469
                     14,                 1.0093,                0.64722,                0.89173,                0.81586,                0.56864,                0.61967,                0.34471,                 1.4937,                 1.0753,                 1.0428,              0.0014525,              0.0014525,              0.0014525
                     15,                 1.0057,                 0.6329,                0.89114,                0.65592,                0.64196,                0.62187,                0.34676,                 1.4732,                 1.0028,                 1.0293,               0.001436,               0.001436,               0.001436
                     16,                 1.0079,                0.63095,                0.89388,                0.64358,                 0.6915,                0.60551,                0.31683,                 1.4897,                 1.0388,                  1.035,              0.0014195,              0.0014195,              0.0014195
                     17,                 0.9892,                0.61915,                0.89375,                0.60153,                0.61375,                0.59474,                0.33559,                 1.5326,                  1.104,                 1.0691,              0.0014029,              0.0014029,              0.0014029
                     18,                0.99676,                0.60587,                 0.8867,                0.67359,                0.64699,                0.66034,                  0.356,                 1.5525,                0.97937,                 1.0707,              0.0013864,              0.0013864,              0.0013864
                     19,                0.97745,                0.60663,                0.88125,                 0.6138,                0.66306,                0.61005,                0.34429,                 1.4595,                 1.1207,                 1.0469,              0.0013699,              0.0013699,              0.0013699
                     20,                 0.9897,                0.61181,                0.88658,                0.62288,                0.54961,                0.50618,                0.27314,                 1.5809,                 1.3793,                 1.0424,              0.0013534,              0.0013534,              0.0013534
                     21,                 0.9639,                0.59595,                0.88468,                0.77849,                0.56277,                0.62121,                0.35003,                 1.4915,                 1.0551,                 1.0452,              0.0013369,              0.0013369,              0.0013369
                     22,                0.95624,                 0.5764,                0.87964,                0.78013,                0.51387,                0.61257,                0.33895,                  1.537,                 1.2801,                 1.0657,              0.0013204,              0.0013204,              0.0013204
                     23,                0.96171,                 0.5847,                0.87636,                0.69242,                0.58724,                0.63263,                0.35281,                 1.5191,                 1.1591,                 1.0639,              0.0013039,              0.0013039,              0.0013039
                     24,                0.95159,                0.57205,                0.87635,                0.62923,                0.64844,                0.60941,                0.34391,                 1.4826,                 1.0837,                 1.0298,              0.0012874,              0.0012874,              0.0012874
                     25,                0.94961,                0.57182,                0.87407,                0.70597,                0.62716,                0.66017,                0.39826,                 1.4256,                 1.1177,                 1.0195,              0.0012709,              0.0012709,              0.0012709
                     26,                 0.9436,                0.57031,                0.87689,                0.74406,                0.61573,                0.66542,                 0.3809,                 1.4738,                 1.0484,                 1.0335,              0.0012544,              0.0012544,              0.0012544
                     27,                0.93176,                0.56013,                0.86965,                0.74998,                0.57176,                0.63163,                0.35291,                 1.4925,                 1.0656,                 1.0523,              0.0012379,              0.0012379,              0.0012379
                     28,                0.93442,                  0.551,                0.87337,                0.71122,                0.57841,                0.64369,                0.36215,                 1.5364,                  1.152,                 1.0435,              0.0012214,              0.0012214,              0.0012214
                     29,                0.91131,                0.55329,                0.87056,                0.67298,                0.54281,                0.63382,                0.36334,                   1.52,                 1.4377,                 1.0382,              0.0012049,              0.0012049,              0.0012049
                     30,                 0.9051,                0.54848,                0.86661,                0.70477,                0.58021,                0.64222,                0.36521,                 1.4894,                 1.1563,                 1.0271,              0.0011884,              0.0011884,              0.0011884
                     31,                0.89688,                0.53693,                0.86378,                0.72911,                0.53085,                0.62751,                0.35716,                 1.5019,                 1.3682,                 1.0439,              0.0011719,              0.0011719,              0.0011719
                     32,                0.89542,                0.52846,                0.86502,                  0.737,                0.56922,                0.67145,                0.36076,                  1.571,                 1.0729,                 1.0693,              0.0011554,              0.0011554,              0.0011554
                     33,                0.88566,                0.53436,                0.86411,                0.71263,                0.59068,                0.63694,                0.34575,                 1.5385,                 1.1463,                 1.0633,              0.0011389,              0.0011389,              0.0011389
                     34,                0.89499,                0.52303,                0.86269,                0.67217,                0.59243,                0.63554,                0.35839,                 1.5383,                 1.0967,                 1.0496,              0.0011224,              0.0011224,              0.0011224
                     35,                0.89232,                0.53443,                0.86341,                0.71499,                0.57757,                0.63023,                0.36131,                  1.487,                 1.0936,                 1.0354,              0.0011059,              0.0011059,              0.0011059
                     36,                0.87556,                0.50723,                0.85622,                 0.5898,                0.59134,                0.58861,                0.32825,                 1.5171,                 1.2589,                  1.049,              0.0010894,              0.0010894,              0.0010894
                     37,                0.87555,                0.51621,                0.85778,                0.63671,                0.58689,                0.61381,                0.32852,                 1.5831,                 1.2732,                 1.0663,              0.0010729,              0.0010729,              0.0010729
                     38,                0.87811,                0.50957,                0.85965,                0.74027,                0.54719,                 0.6075,                0.34837,                 1.5143,                 1.1782,                  1.052,              0.0010564,              0.0010564,              0.0010564
                     39,                0.87955,                0.51425,                0.86618,                 0.6356,                0.61044,                0.60747,                0.35663,                 1.4608,                 1.1319,                 1.0199,              0.0010399,              0.0010399,              0.0010399
                     40,                 0.8725,                  0.502,                0.86195,                0.63748,                0.59724,                0.60825,                0.33151,                 1.5254,                 1.1761,                 1.0603,              0.0010234,              0.0010234,              0.0010234
                     41,                0.85565,                0.49722,                0.85274,                0.70326,                0.60133,                0.65456,                 0.3749,                 1.4775,                 1.1522,                 1.0256,              0.0010069,              0.0010069,              0.0010069
                     42,                0.86227,                0.49618,                0.85512,                0.69093,                0.63632,                0.66472,                0.38306,                 1.4776,                 1.1077,                 1.0372,             0.00099036,             0.00099036,             0.00099036
                     43,                0.85632,                0.49538,                0.85532,                0.73023,                0.59996,                0.65153,                0.35023,                 1.6236,                 1.0672,                 1.0525,             0.00097386,             0.00097386,             0.00097386
                     44,                0.85479,                0.49716,                0.85584,                0.82298,                0.46032,                0.59338,                0.34942,                  1.504,                 1.2692,                 1.0484,             0.00095736,             0.00095736,             0.00095736
                     45,                0.84531,                0.48206,                0.85448,                0.61909,                0.57749,                0.56047,                0.31019,                 1.5006,                 1.3255,                 1.0274,             0.00094085,             0.00094085,             0.00094085
                     46,                0.83608,                0.48016,                0.85168,                0.58342,                0.61554,                0.59421,                0.34002,                 1.4849,                 1.1938,                 1.0288,             0.00092435,             0.00092435,             0.00092435
                     47,                0.84105,                0.47673,                 0.8548,                0.73647,                0.59406,                0.62727,                0.36659,                 1.4595,                 1.1439,                 1.0234,             0.00090785,             0.00090785,             0.00090785
                     48,                 0.8297,                0.47871,                0.85506,                0.69974,                0.59007,                0.64247,                0.36198,                 1.5363,                 1.1188,                 1.0402,             0.00089134,             0.00089134,             0.00089134
                     49,                0.83777,                0.47576,                0.85318,                0.63665,                0.54781,                0.55431,                0.31488,                 1.5026,                 1.2296,                  1.039,             0.00087484,             0.00087484,             0.00087484
                     50,                0.81855,                0.47653,                0.85066,                0.65159,                0.62729,                0.64912,                0.36629,                 1.4766,                 1.0156,                 1.0333,             0.00085834,             0.00085834,             0.00085834
                     51,                0.83026,                0.47106,                0.85041,                0.59924,                0.60525,                0.60424,                0.33946,                 1.5134,                 1.1684,                 1.0395,             0.00084184,             0.00084184,             0.00084184
                     52,                0.82855,                0.46479,                 0.8521,                 0.8159,                0.50982,                0.63526,                0.36202,                 1.4598,                 1.0647,                 1.0281,             0.00082533,             0.00082533,             0.00082533
                     53,                0.80811,                  0.453,                0.84473,                0.50558,                0.56843,                0.55827,                0.32017,                 1.4742,                 1.4632,                 1.0182,             0.00080883,             0.00080883,             0.00080883
                     54,                0.81022,                0.44569,                0.84487,                0.68476,                0.49072,                0.56973,                0.33677,                 1.4869,                 1.3721,                 1.0187,             0.00079233,             0.00079233,             0.00079233
                     55,                0.80235,                0.45552,                0.84488,                0.71457,                0.62278,                0.67911,                0.39236,                 1.4709,                 1.0186,                 1.0243,             0.00077582,             0.00077582,             0.00077582
                     56,                0.80793,                0.45408,                0.84544,                0.80039,                0.52249,                0.62057,                0.35593,                  1.513,                 1.1753,                 1.0467,             0.00075932,             0.00075932,             0.00075932
                     57,                0.80885,                0.45135,                0.84526,                0.78976,                0.47158,                0.60312,                0.35536,                  1.477,                 1.1991,                 1.0187,             0.00074282,             0.00074282,             0.00074282
                     58,                0.80019,                0.44644,                0.84595,                0.65923,                0.58003,                0.60432,                0.36178,                 1.4186,                 1.1443,                 1.0152,             0.00072631,             0.00072631,             0.00072631
                     59,                0.79279,                0.44546,                0.84069,                0.74018,                0.53294,                0.62769,                0.36948,                 1.4418,                 1.1782,                 1.0038,             0.00070981,             0.00070981,             0.00070981
                     60,                0.78435,                0.43518,                0.84218,                0.69297,                0.57722,                0.63001,                0.36188,                 1.5132,                 1.1412,                 1.0339,             0.00069331,             0.00069331,             0.00069331
                     61,                0.78561,                0.43756,                0.84611,                0.76509,                0.54412,                0.62207,                0.37282,                 1.4379,                 1.1602,                  1.015,              0.0006768,              0.0006768,              0.0006768
                     62,                0.77596,                0.43429,                0.84011,                0.64826,                0.56461,                0.60192,                0.35304,                 1.5076,                 1.2305,                 1.0277,              0.0006603,              0.0006603,              0.0006603
                     63,                0.78499,                0.43895,                0.83973,                  0.765,                0.56914,                0.64104,                0.37589,                 1.4778,                 1.0918,                 1.0252,              0.0006438,              0.0006438,              0.0006438
                     64,                0.77697,                 0.4286,                0.83894,                0.63651,                0.56072,                0.58578,                0.33882,                 1.4756,                 1.2107,                 1.0267,             0.00062729,             0.00062729,             0.00062729
                     65,                0.76307,                  0.421,                 0.8419,                0.67279,                0.54496,                0.58567,                 0.3416,                 1.4618,                 1.2202,                 1.0198,             0.00061079,             0.00061079,             0.00061079
                     66,                0.76439,                0.42417,                0.84154,                0.69139,                0.62263,                0.64778,                0.35797,                 1.5436,                 1.0962,                  1.053,             0.00059429,             0.00059429,             0.00059429
                     67,                0.76295,                0.42001,                0.84078,                0.71719,                0.59887,                0.64713,                0.38063,                 1.4652,                  1.141,                 1.0156,             0.00057778,             0.00057778,             0.00057778
                     68,                0.75874,                0.41465,                0.83703,                0.83314,                0.46863,                0.60646,                0.36544,                 1.4146,                 1.2201,                 1.0101,             0.00056128,             0.00056128,             0.00056128
                     69,                0.75699,                0.41359,                0.83982,                 0.7243,                0.60656,                0.66558,                0.39694,                 1.4416,                 1.0776,                 1.0215,             0.00054478,             0.00054478,             0.00054478
                     70,                0.74522,                0.41079,                0.83772,                0.72519,                0.55565,                0.62341,                0.36619,                 1.4545,                 1.1679,                 1.0174,             0.00052827,             0.00052827,             0.00052827
                     71,                0.74372,                0.40998,                0.83225,                0.77474,                0.58246,                 0.6306,                0.35877,                 1.5347,                 1.0887,                 1.0354,             0.00051177,             0.00051177,             0.00051177
                     72,                0.74142,                0.40634,                0.83462,                0.77689,                 0.4871,                0.59233,                0.35611,                 1.4357,                 1.2754,                  1.017,             0.00049527,             0.00049527,             0.00049527
                     73,                0.74169,                0.40908,                0.83649,                0.77816,                0.55361,                0.62425,                0.37281,                 1.4343,                 1.0698,                 1.0148,             0.00047876,             0.00047876,             0.00047876
                     74,                0.73484,                0.40705,                0.83129,                0.75585,                0.53541,                0.61413,                0.36953,                 1.4291,                 1.2227,                 1.0138,             0.00046226,             0.00046226,             0.00046226
                     75,                0.74364,                0.40864,                 0.8323,                0.53465,                0.56625,                0.58588,                0.35865,                 1.4013,                 1.2743,                 1.0004,             0.00044576,             0.00044576,             0.00044576
                     76,                0.73321,                0.39891,                0.83233,                0.65383,                0.58552,                0.60809,                0.36018,                 1.4348,                 1.1639,                 1.0158,             0.00042925,             0.00042925,             0.00042925
                     77,                0.73229,                0.40045,                0.83387,                0.66511,                0.59099,                0.61092,                0.36104,                 1.4459,                 1.1436,                  1.015,             0.00041275,             0.00041275,             0.00041275
                     78,                0.73649,                0.39804,                0.83396,                0.68853,                 0.5903,                0.61642,                0.36526,                 1.4617,                 1.1257,                 1.0186,             0.00039625,             0.00039625,             0.00039625
                     79,                0.73011,                0.39489,                0.83186,                 0.6653,                0.55697,                0.58436,                0.34413,                 1.4619,                 1.2526,                 1.0176,             0.00037974,             0.00037974,             0.00037974
                     80,                0.72336,                0.39411,                0.83809,                0.67617,                0.55191,                0.59239,                 0.3576,                 1.4418,                 1.2439,                 1.0199,             0.00036324,             0.00036324,             0.00036324
                     81,                0.71011,                0.39109,                 0.8308,                0.67929,                0.55458,                 0.5824,                0.34271,                   1.48,                 1.3192,                 1.0252,             0.00034674,             0.00034674,             0.00034674
                     82,                0.71028,                0.38064,                0.82781,                0.79414,                0.52174,                0.61254,                0.37349,                 1.4005,                 1.1959,                 1.0046,             0.00033023,             0.00033023,             0.00033023
                     83,                0.71584,                0.38808,                0.83141,                0.78607,                0.49314,                0.60054,                0.36054,                 1.4664,                 1.2713,                 1.0138,             0.00031373,             0.00031373,             0.00031373
                     84,                 0.6953,                0.37702,                0.82816,                0.76315,                0.50981,                 0.6131,                0.37156,                  1.441,                 1.2091,                 1.0065,             0.00029723,             0.00029723,             0.00029723
                     85,                0.69454,                0.37529,                0.82824,                0.75508,                0.58963,                0.63735,                0.37798,                 1.4545,                 1.1008,                 1.0149,             0.00028072,             0.00028072,             0.00028072
                     86,                0.69534,                0.37327,                0.82406,                0.80338,                0.52227,                0.62389,                0.37444,                 1.4204,                 1.1772,                 1.0036,             0.00026422,             0.00026422,             0.00026422
                     87,                0.69618,                0.37204,                0.82736,                0.61116,                0.63648,                0.62481,                0.37331,                 1.4221,                  1.134,                 1.0095,             0.00024772,             0.00024772,             0.00024772
                     88,                0.70015,                0.37324,                0.82517,                0.63937,                0.58761,                0.59471,                0.36039,                 1.4195,                 1.2872,                  1.001,             0.00023121,             0.00023121,             0.00023121
                     89,                0.69853,                0.37003,                0.82407,                0.76756,                0.52024,                  0.606,                0.36334,                 1.4342,                 1.2046,                 1.0102,             0.00021471,             0.00021471,             0.00021471
                     90,                0.68122,                0.36301,                0.82292,                0.70404,                0.55605,                 0.6104,                0.36567,                 1.4421,                 1.1876,                 1.0121,             0.00019821,             0.00019821,             0.00019821
                     91,                0.67514,                0.35673,                0.82071,                 0.6313,                0.60195,                0.61339,                0.36065,                 1.4666,                 1.1819,                 1.0154,              0.0001817,              0.0001817,              0.0001817
                     92,                0.66864,                0.35606,                0.81626,                0.72562,                0.59806,                0.64261,                0.38358,                 1.4343,                 1.0842,                  1.006,              0.0001652,              0.0001652,              0.0001652
                     93,                0.65981,                0.34755,                0.81763,                0.67498,                0.59035,                0.61377,                0.36099,                 1.4594,                 1.1686,                 1.0153,              0.0001487,              0.0001487,              0.0001487
                     94,                0.64412,                0.33722,                0.81531,                0.79427,                0.56685,                 0.6377,                0.37753,                 1.4483,                 1.0876,                 1.0159,             0.00013219,             0.00013219,             0.00013219
                     95,                0.65247,                 0.3446,                0.81304,                0.76583,                0.56436,                 0.6313,                0.37587,                 1.4406,                 1.1366,                 1.0149,             0.00011569,             0.00011569,             0.00011569
                     96,                0.64362,                0.33773,                 0.8146,                0.73692,                0.56425,                0.62961,                0.37183,                 1.4517,                 1.1571,                 1.0151,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.64462,                0.33791,                0.81036,                0.78933,                0.54661,                0.62951,                0.37132,                 1.4598,                 1.1517,                 1.0217,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.64344,                0.33436,                0.81238,                0.76623,                0.57324,                0.63323,                0.37507,                 1.4543,                 1.1144,                 1.0211,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.63739,                0.33352,                0.81014,                0.76669,                0.56887,                 0.6341,                0.37602,                 1.4527,                 1.1201,                 1.0194,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.63904,                0.32983,                0.81474,                0.81964,                0.52728,                0.62743,                0.37287,                 1.4534,                 1.1487,                 1.0196,             3.3173e-05,             3.3173e-05,             3.3173e-05
